7	12.358961	31.4352
2	40.163036	24.623457
1	-25.396435	18.8551
0	30.4691	-25.988373
4	-6.5923486	-28.324772
1	-30.380075	22.704088
4	-6.5493016	-26.292341
9	19.089493	-2.5344338
5	-17.002962	-3.189167
9	34.116432	-3.6015055
0	43.774128	-36.773552
6	-31.79632	-25.156446
9	32.662003	-3.1882827
0	39.704277	-33.2669
1	-29.47912	22.925165
5	-23.099384	-0.89839023
9	33.536522	-4.4034677
7	12.7003145	33.974022
3	-3.7271945	4.427319
4	-12.9113865	-53.132736
9	17.659868	-2.3019395
6	-27.12856	-18.070646
6	-33.770832	-28.544685
5	-34.156567	-1.669262
4	-8.197521	-34.884483
0	22.7789	-20.696434
7	7.7669177	21.28978
4	-14.663456	-57.040993
0	37.82249	-34.070908
1	-24.099766	17.82585
3	-11.687136	40.027794
1	-21.416088	16.443747
3	-10.533071	31.450682
4	-5.6302533	-26.163136
7	10.212944	28.60998
2	41.997253	25.71727
7	12.000157	22.037868
1	-30.102852	22.808876
2	18.947992	11.726566
1	-28.243366	21.231993
1	-20.47589	14.620723
7	10.358649	21.429817
4	-8.100808	-32.525726
2	8.8944235	2.1132872
3	-5.6335607	18.96132
5	-24.285236	-0.9316591
1	-16.64182	11.818901
2	39.603634	24.946438
4	-9.933983	-42.323997
4	-10.9564905	-42.993156
6	-35.931488	-26.792738
3	-10.990142	34.773186
5	-28.344309	-1.1775484
5	-25.702812	-1.9532502
6	-42.99275	-32.921837
0	39.661842	-33.68412
4	-16.31247	-64.19999
1	-23.86671	17.820145
9	36.326202	-5.410819
5	-13.078676	0.88342804
7	8.586517	23.27141
8	16.768644	-49.891975
9	7.270193	-1.1731985
3	-6.157429	24.060795
7	9.563298	30.061632
4	-5.1974545	-21.629244
6	-29.75604	-20.776772
4	-6.8625503	-26.366024
3	-12.086923	41.44493
0	27.874609	-24.52293
7	10.581969	28.968622
0	52.046383	-43.776466
2	27.09227	18.222275
9	15.475779	-1.4802538
1	-29.556557	22.431206
7	11.778402	30.329521
3	-12.3716	41.238007
2	25.7685	16.16049
9	11.718651	-1.4669025
7	5.6690917	15.240448
7	6.169301	16.10653
6	-42.839676	-35.38324
2	57.719845	33.62245
7	11.5505905	28.234255
8	18.726688	-49.939606
4	-11.093458	-46.510513
7	10.052701	23.638771
3	-6.2319565	25.323376
6	-45.99628	-37.813477
1	-21.352753	16.787695
